5
79,79,371,79,371,371,79,371
1,144.95,323.16,0
2,100.57,205.2,0
3,137.64,331.51,0
4,147.98,333.65,0
5,158.27,335.56,0
6,177.93,98.402,0
7,171,107.47,0
8,164.38,115.15,0
9,90.739,202.68,0
10,93.74,213.45,0
11,98.116,223.21,0
12,129.59,312.69,0
13,133.63,321.9,0
14,130.7,339.47,0
15,140.71,341.62,0
16,151.49,343.72,0
17,161.51,345.16,0
18,171.49,347.97,0
19,181.95,349.29,0
20,192.25,350.8,0
21,202.63,352.33,0
22,213.41,354.15,0
23,224.58,355.89,0
24,216.11,96.091,0
25,205.52,93.947,0
26,194.86,92.245,0
27,184.15,90.205,0
28,173.91,88.675,0
29,167.82,97.913,0
30,160.72,105.26,0
31,154.36,113.74,0
32,148.21,121.86,0
33,127.22,144.25,0
34,120.9,152.68,0
35,114.3,160.69,0
36,107.04,168.63,0
37,100.39,177.42,0
38,92.946,184.84,0
39,86.534,192.63,0
40,80.816,201.03,0
41,83.156,210.95,0
42,87.516,221.39,0
43,90.395,231.02,0
44,95.598,240.11,0
45,100.79,260.27,0
46,104.48,269.62,0
47,108.06,280.13,0
48,112.36,289.88,0
49,115.31,299.81,0
50,119.27,310.89,0
51,122.72,320.33,0
52,127.25,329.94,0
53,124.25,347.71,0
54,134.19,349.65,0
55,144.64,351.08,0
56,154.58,353.61,0
57,164.8,355.88,0
58,174.77,357.63,0
59,185.46,358.74,0
60,195.68,360.57,0
61,206.82,361.91,0
62,216.72,364.14,0
63,223.09,87.914,0
64,212.4,86.497,0
65,201.81,84.18,0
66,191.64,82.509,0
67,180.92,80.146,0
68,170.7,78.866,0
69,163.77,87.919,0
70,157.13,95.571,0
71,150.8,103.53,0
72,144.26,111.57,0
73,138.04,119.62,0
74,130.23,126.38,0
75,123.13,134.61,0
76,116.36,142.71,0
77,110.23,151.08,0
78,103.8,159.11,0
79,96.877,167.8,0
80,89.863,175.21,0
81,82.462,183.15,0
82,76.266,192,0
83,69.488,199.84,0
84,73.259,209.18,0
85,77.443,219.88,0
86,80.248,229.56,0
87,83.545,239.17,0
88,86.848,248.77,0
89,90.234,258.62,0
90,94.334,267.97,0
91,97.795,278.28,0
92,101.96,288.12,0
93,104.97,297.97,0
94,108.7,308.08,0
95,112.26,318.49,0
96,116.56,328.55,0
97,120.53,337.79,0
98,117.75,355.94,0
99,127.6,358,0
100,137.73,359.08,0
101,147.71,361.4,0
102,158.28,363.8,0
103,168.33,365.87,0
104,178.71,366.99,0
105,188.67,368.83,0
106,198.66,370.18,0
107,209.21,371.97,0
108,219.35,373.84,0
109,219.16,78.566,0
110,209.28,76.205,0
111,198.36,74.378,0
112,188.43,72.81,0
113,177.82,70.428,0
114,167.13,69.378,0
115,160.37,78.123,0
116,153.76,85.699,0
117,146.83,93.519,0
118,140.23,101.54,0
119,134.21,109.59,0
120,126.91,116.58,0
121,120.28,124.89,0
122,112.86,133.19,0
123,106.15,141.81,0
124,99.092,149.65,0
125,93.264,157.96,0
126,85.775,165.96,0
127,78.939,173.33,0
128,72.495,181.05,0
129,65.814,190.19,0
130,59.518,198.38,0
131,63.149,208,0
132,67.155,217.76,0
133,70.29,227.45,0
134,73.579,237.09,0
135,76.716,247.14,0
136,80.363,256.73,0
137,83.584,266.59,0
138,87.938,276.31,0
139,91.314,286.11,0
140,94.85,295.64,0
141,98.565,306.62,0
142,102.28,316.51,0
143,105.9,326.62,0
144,109.45,336.39,0
145,113.56,345.93,0
146,110.15,364.38,0
147,121.02,365.81,0
148,131.18,368.08,0
149,141.42,369.61,0
150,151.43,371.62,0
151,161.43,373.6,0
152,172.24,375.61,0
153,182.45,376.86,0
154,192.6,378.9,0
155,203.67,380.36,0
156,213.99,382.35,0
157,224.45,384.14,0
158,216.13,68.589,0
159,205.79,66.214,0
160,195.12,64.377,0
161,184.97,62.881,0
162,174.38,60.689,0
163,163.82,59.113,0
164,157.29,66.834,0
165,150.22,75.746,0
166,143.36,83.651,0
167,136.79,91.612,0
168,130.16,99.332,0
169,123.47,107.13,0
170,116.6,115.54,0
171,109.64,123.56,0
172,102.79,131.17,0
173,96.35,138.94,0
174,88.922,147.43,0
175,83.437,155.85,0
176,75.83,163.56,0
177,68.503,171.45,0
178,62.071,179.61,0
179,55.817,188.32,0
180,48.963,196.24,0
181,53.025,206.16,0
182,56.777,215.88,0
183,59.876,226.11,0
184,63.547,235.9,0
185,66.459,245.53,0
186,70.415,254.97,0
187,73.486,264.67,0
188,77.93,275.19,0
189,81.342,284.85,0
190,84.796,294.67,0
191,88.344,304.24,0
192,91.822,314.61,0
193,95.278,324.32,0
194,99.27,334.34,0
195,103.1,344.4,0
