39,-2.8553055533009495
40,-2.976258163718612
41,-2.7821021492776548
42,-3.0503661358723337
43,-2.9620735287266555
44,-2.9206883125638012
45,-2.8680445790783793
46,-2.770406109514463
47,-2.7474165912897646
48,-3.164310395221552
49,-2.660405214300135
50,-2.805912797971373
51,-2.976258163718612
52,-2.9620735287266555
53,-3.0503661358723337
57,-2.7361170360358313
58,-2.724943735437706
59,-2.5426221786437515
60,-2.5062545344728764
61,-2.818034158503718
62,-2.8303042510955323
63,-3.1304088435458706
64,-2.8427267710940893
65,-3.065870322408299
66,-2.9480872867519157
67,-2.9480872867519157
68,-3.2929277730436453
69,-2.650042427264588
70,-2.629633555633381
71,-2.818034158503718
72,-2.818034158503718
73,-2.9620735287266555
78,-2.7588452871133873
79,-2.818034158503718
80,-2.5062545344728764
81,-2.5803625066265985
82,-3.199401715032822
83,-2.93429396461958
84,-2.9206883125638012
85,-2.9072652922316604
86,-2.805912797971373
87,-2.89402006548164
88,-2.818034158503718
89,-2.9206883125638012
90,-2.93429396461958
91,-2.8427267710940893
92,-2.8427267710940893
93,-2.4973655870556306
94,-2.42896286017123
95,-2.976258163718612
99,-2.9480872867519157
100,-2.8553055533009495
101,-2.9906469011707117
102,-2.7588452871133873
103,-2.805912797971373
104,-3.1472159618622517
105,-3.164310395221552
106,-2.976258163718612
107,-2.639785927097399
108,-2.5519245713060648
109,-2.5519245713060648
110,-2.6195832197798796
111,-3.0503661358723337
112,-2.818034158503718
113,-2.7361170360358313
114,-2.89402006548164
115,-2.89402006548164
116,-2.137157070535587
117,-2.319478627329542
122,-2.5062545344728764
123,-2.7361170360358313
124,-2.7821021492776548
125,-2.629633555633381
126,-2.6096328889267117
127,-2.4044718401629344
128,-2.7821021492776548
129,-3.065870322408299
130,-2.976258163718612
131,-2.8680445790783793
132,-2.692153912614715
133,-2.590024417538335
134,-2.7588452871133873
135,-2.8427267710940893
136,-2.9906469011707117
137,-3.2357693592036965
138,-2.8303042510955323
139,-2.5803625066265985
140,-2.702964828718931
141,-2.2141181116717155
142,-2.7474165912897646
146,-2.275993515389803
147,-2.5334055235388275
148,-3.6694053442785575
149,-2.8809479839142873
150,-2.639785927097399
151,-2.5997805924837
152,-2.8553055533009495
153,-2.770406109514463
154,-2.89402006548164
155,-2.9480872867519157
156,-2.639785927097399
157,-2.515223204455637
158,-2.590024417538335
159,-2.8553055533009495
160,-2.8427267710940893
161,-2.7821021492776548
162,-2.770406109514463
163,-2.770406109514463
164,-2.9072652922316604
165,-2.8303042510955323
166,-2.7474165912897646
167,-2.4711632146616065
172,-2.7821021492776548
173,-2.89402006548164
174,-3.0052457005918645
175,-3.5358739516540347
176,-2.7474165912897646
177,-2.9206883125638012
178,-2.805912797971373
179,-2.8553055533009495
180,-2.9072652922316604
181,-2.89402006548164
182,-3.11387954159466
183,-3.065870322408299
184,-2.5426221786437515
185,-2.724943735437706
186,-2.702964828718931
187,-2.6195832197798796
188,-2.4125690503955535
189,-2.2974997206107663
190,-2.5062545344728764
191,-2.7821021492776548
192,-2.629633555633381
193,-2.7138938992511212
194,-2.7474165912897646
195,-2.770406109514463
200,-2.805912797971373
201,-3.3329331076573445
202,-3.312730400339825
203,-3.6138354931237466
204,-3.892548895592767
205,-2.9620735287266555
206,-2.793936606924657
207,-2.818034158503718
208,-2.8553055533009495
209,-2.7821021492776548
210,-2.561314311655904
211,-2.89402006548164
212,-2.7821021492776548
213,-3.0350986637415454
214,-3.3746058040579126
215,-3.1817021379334207
216,-2.93429396461958
217,-2.793936606924657
218,-2.445629912656442
219,-2.7474165912897646
220,-2.805912797971373
221,-2.561314311655904
222,-2.7821021492776548
