800,250,400,300,5
804.896996261119,558.339844522945,0,0,0,0,1770
794.361565042693,556.123005833563,0,0,0,0,1771
844.754230951125,557.847698438756,0,0,0,0,1874
833.168307915552,555.222617181397,0,0,0,0,1875
822.71872848642,552.979528878038,0,0,0,0,1876
812.016800100948,549.954834488225,0,0,0,0,1877
801.606030174828,547.711991048839,0,0,0,0,1878
791.11565407057,545.390750686432,0,0,0,0,1879
895.527428037646,559.695076171213,0,0,0,0,1980
885.09727586719,557.185525004648,0,0,0,0,1981
874.561690175184,555.050578544524,0,0,0,0,1982
862.75196260527,553.282492680884,0,0,0,0,1983
852.472848421358,550.421648917074,0,0,0,0,1984
840.861780614114,547.510113811981,0,0,0,0,1985
830.605873173076,544.923158195826,0,0,0,0,1986
819.867255192166,542.368985533279,0,0,0,0,1987
809.075382990092,539.527268855703,0,0,0,0,1988
798.955887562277,537.238013410022,0,0,0,0,1989
935.217728852384,558.329021293715,0,0,0,0,2090
924.462506435417,556.222958927962,0,0,0,0,2091
913.739100125227,554.335697763358,0,0,0,0,2092
902.360227659882,551.711090622714,0,0,0,0,2093
891.780509356091,548.749572880909,0,0,0,0,2094
881.236094156766,545.799871444752,0,0,0,0,2095
869.789224931275,544.828089156389,0,0,0,0,2096
859.256710548446,541.847487278826,0,0,0,0,2097
848.662068653131,539.091415240129,0,0,0,0,2098
838.126743550001,537.079540997796,0,0,0,0,2099
827.392288868737,534.609154142796,0,0,0,0,2100
816.772773335493,531.720721962109,0,0,0,0,2101
806.3069119587,528.924571293306,0,0,0,0,2102
794.97285172765,527.017644447874,0,0,0,0,2103
975.545379076683,557.509496039825,0,0,0,0,2203
963.649826040565,554.830488911925,0,0,0,0,2204
953.401001509062,551.743001240458,0,0,0,0,2205
942.367834982577,550.047814238759,0,0,0,0,2206
931.389162470321,547.847017257676,0,0,0,0,2207
920.432749344931,545.835733163858,0,0,0,0,2208
909.846509233008,543.876290538951,0,0,0,0,2209
899.120166345076,540.992571934942,0,0,0,0,2210
888.680111358907,537.773420354787,0,0,0,0,2211
878.166128695122,535.339298568808,0,0,0,0,2212
867.053485633259,534.087957764941,0,0,0,0,2213
856.458953330987,531.668843010523,0,0,0,0,2214
845.599358464963,528.370780109041,0,0,0,0,2215
835.042473481825,526.44554363812,0,0,0,0,2216
824.340148451774,523.881844816114,0,0,0,0,2217
813.366391844761,521.460487841137,0,0,0,0,2218
802.737925965951,519.080665668811,0,0,0,0,2219
791.081247805846,516.857593427924,0,0,0,0,2220
983.581182907442,550.049042973711,0,0,0,0,2322
972.253304546639,547.12561117179,0,0,0,0,2323
961.759308834063,543.911703540584,0,0,0,0,2324
951.151195891564,541.21018024542,0,0,0,0,2325
