5
184,-57.5,316,-57.5,316,557.5,184,557.5
1,250,250
2,244.13,258.26
3,245.15,240.69
4,239.42,249.38
5,237.88,267.73
6,247.93,267.57
7,240.3,231.37
8,234.66,240.23
9,229.02,249.08
10,233.87,258.4
11,232.79,276.55
12,242.83,276.99
13,245.94,222.52
14,235.45,222.06
15,229.81,230.91
16,224.17,239.77
17,218.53,248.63
18,223.38,257.94
19,227.84,267.23
20,227.43,285.42
21,237.82,285.88
22,247.87,285.69
23,241.1,213.2
24,230.61,212.75
25,224.96,221.6
26,219.32,230.46
27,213.68,239.31
28,208.04,248.17
29,212.89,257.48
30,217.74,266.8
31,222.59,276.11
32,221.79,294.28
33,232.28,294.74
34,242.77,295.19
35,246.74,204.35
36,236.25,203.89
37,225.76,203.43
38,220.12,212.29
39,214.47,221.14
40,208.83,230
41,203.19,238.85
42,197.55,247.71
43,202.4,257.02
44,207.25,266.34
45,212.1,275.65
46,216.94,284.96
47,216.15,303.13
48,226.64,303.59
49,237.13,304.05
50,247.42,304.25
51,241.89,195.03
52,231.4,194.58
53,220.91,194.12
54,215.27,202.97
55,209.63,211.83
56,203.98,220.69
57,198.34,229.54
58,192.7,238.4
59,187.06,247.25
60,191.91,256.57
61,196.76,265.88
62,201.61,275.19
63,206.45,284.51
64,211.3,293.82
65,210.51,311.99
66,221,312.45
67,231.49,312.91
68,241.98,313.36
69,247.36,185.97
70,237.04,185.72
71,226.55,185.26
72,216.06,184.8
73,210.42,193.66
74,204.78,202.52
75,199.14,211.37
76,193.49,220.23
77,187.85,229.08
78,182.21,237.94
79,176.57,246.79
80,181.42,256.11
81,186.27,265.42
82,191.12,274.73
83,195.96,284.05
84,200.81,293.36
85,205.66,302.68
86,204.87,320.84
87,215.36,321.3
88,225.85,321.76
89,236.34,322.22
90,246.83,322.68
91,242.68,176.87
92,232.19,176.41
93,221.7,175.95
94,211.21,175.49
95,205.57,184.35
96,199.93,193.2
97,194.29,202.06
98,188.65,210.91
99,183,219.77
100,177.36,228.62
101,171.72,237.48
102,166.08,246.34
103,170.93,255.65
104,175.78,264.96
105,180.63,274.28
106,185.47,283.59
107,190.32,292.9
108,195.17,302.22
109,200.02,311.53
110,199.23,329.7
111,209.72,330.16
112,220.21,330.62
113,230.7,331.07
114,241.19,331.53
115,247.84,167.39
116,237.79,167.55
117,227.34,167.09
118,216.85,166.64
119,206.36,166.18
120,200.72,175.03
121,195.08,183.89
122,189.44,192.74
123,183.8,201.6
124,178.16,210.46
125,172.51,219.31
126,166.87,228.17
127,161.23,237.02
128,155.59,245.88
129,160.44,255.19
130,165.29,264.51
131,170.14,273.82
132,174.98,283.13
133,179.83,292.45
134,184.68,301.76
135,189.53,311.07
136,194.38,320.39
137,193.58,338.56
138,204.07,339.01
139,214.56,339.47
140,225.05,339.93
141,235.54,340.39
142,246.03,340.85
143,242.83,158.67
144,232.79,158.23
145,222.5,157.78
146,212.01,157.32
147,201.52,156.86
148,195.87,165.72
149,190.23,174.58
150,184.59,183.43
151,178.95,192.29
152,173.31,201.14
153,167.67,210
154,162.02,218.85
155,156.38,227.71
156,150.74,236.56
157,145.1,245.42
