5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,79,421,79,421,421,79,421
1,153,376.08,0
2,163.72,376.26,0
3,198.26,106.19,0
4,187.74,104.42,0
5,181.56,113.31,0
6,105.89,213.43,0
7,99.282,221.01,0
8,93.401,229.65,0
9,97.434,239.79,0
10,144.79,356.53,0
11,149.37,366.71,0
12,147.01,384.18,0
13,157.29,385.17,0
14,167.32,385.86,0
15,178.18,387.65,0
16,188.27,389.2,0
17,215.45,99.25,0
18,205.43,98.432,0
19,195.29,96.581,0
20,185.23,94.686,0
21,177.59,103.87,0
22,171.5,112.13,0
23,165.12,120.17,0
24,101.51,204.38,0
25,94.905,211.95,0
26,89.056,220.58,0
27,82.919,228.93,0
28,87.37,238.82,0
29,90.917,248.22,0
30,94.629,257.66,0
31,130.67,345.32,0
32,133.04,355.47,0
33,139.46,365.06,0
34,143.04,374.75,0
35,141.28,392.94,0
36,151.32,393.26,0
37,161.22,395.04,0
38,171.46,395.22,0
39,182.65,397.64,0
40,192.51,400.52,0
41,203.01,400.36,0
42,213.3,402.36,0
43,223.88,403.42,0
44,234.36,404.71,0
45,244.55,406.2,0
46,242.27,94.243,0
47,232.29,93.109,0
48,222.09,91.439,0
49,211.64,89.929,0
50,200.61,87.843,0
51,190.64,86.215,0
52,180.38,85.287,0
53,174.02,94.471,0
54,167.63,102.53,0
55,161.55,110.75,0
56,154.3,119.19,0
57,148.41,127.33,0
58,142.25,135.44,0
59,136.24,144.1,0
60,129.47,152.97,0
61,123.14,160.86,0
62,116.6,169.01,0
63,110.29,177.81,0
64,104.21,186.21,0
65,97.505,194.43,0
66,91.019,202.68,0
67,84.903,210.96,0
68,78.533,219.07,0
69,72.882,227.38,0
70,77.421,237.39,0
71,80.905,247.11,0
72,84.58,256.78,0
73,88.823,265.9,0
74,92.475,275.31,0
75,95.001,285.84,0
76,99.251,294.96,0
77,103.62,304.01,0
78,108.47,314.99,0
79,111.47,324.59,0
80,115.41,334.45,0
