5
79,79,321,79,321,321,79,321
1,138.85,287.07,0
2,159.03,289.32,0
3,154.8,106.55,0
4,94.138,192.02,0
5,132.43,296.02,0
6,142.46,296.68,0
7,153.48,297.76,0
8,163.93,299.19,0
9,173.98,299.32,0
10,185.4,300.22,0
11,196.09,300.25,0
12,191.57,99.49,0
13,180.14,98.972,0
14,170.01,97.567,0
15,159.47,97.649,0
16,149.6,95.606,0
17,144,104.19,0
18,138.04,112.8,0
19,131.19,122.16,0
20,125.78,130.63,0
21,119.86,139.1,0
22,114.12,148.13,0
23,107.92,156.04,0
24,101.6,164.16,0
25,95.373,174.34,0
26,89.652,182.9,0
27,84.097,191.49,0
28,89.058,201.06,0
29,93.227,210.21,0
30,98.04,219.04,0
31,102.7,228.19,0
32,106.52,238.16,0
33,110.63,247.43,0
34,114.83,256.57,0
35,119.34,265.63,0
36,124.27,276.76,0
37,128.59,286.02,0
38,126.31,304.21,0
39,136.68,305.64,0
40,147.15,307.01,0
41,157.69,307.6,0
42,168.84,307.96,0
43,179.04,308,0
44,190.32,309.94,0
45,201.72,309.04,0
46,199.97,92.963,0
47,186.35,90.78,0
48,176.39,89.432,0
49,166.29,88.226,0
50,156.08,87.895,0
51,145.04,86.647,0
52,139.44,95.211,0
53,133.93,103.62,0
54,126.83,113.1,0
55,121.06,121.33,0
56,115.48,129.74,0
57,109.86,138.09,0
58,103.69,146.43,0
59,97.787,154.56,0
60,91.485,164.04,0
61,85.461,172.68,0
62,79.542,181.06,0
63,73.717,190.98,0
64,78.549,200.22,0
65,82.856,209.31,0
66,87.418,218.98,0
67,91.316,228.28,0
68,96.133,237.61,0
69,100.36,247.1,0
70,104.79,256.13,0
71,109.06,265.47,0
72,114.18,274.65,0
73,118.27,285.34,0
74,122.46,294.71,0
75,120.39,312.84,0
76,130.65,313.78,0
77,141.26,315.16,0
78,151.89,315.88,0
79,161.98,316.7,0
80,173.15,317.04,0
81,183.25,317.13,0
82,195.37,319.9,0
83,193.29,83.515,0
84,182.7,81.081,0
85,172.48,80.167,0
86,161.95,79.161,0
87,151.59,78.244,0
88,141.23,77.152,0
89,134.46,85.967,0
90,129.14,94.496,0
91,123.71,103.3,0
92,116.72,110.55,0
93,110.64,120.24,0
94,105.29,128.74,0
95,99.799,137.16,0
96,93.191,145.51,0
97,87.346,154.11,0
98,81.468,163.13,0
99,75.075,171.39,0
100,68.828,180.82,0
101,62.961,189.91,0
102,67.379,199.14,0
103,72.088,208.02,0
104,77.147,217.58,0
105,81.006,227.46,0
106,86.09,237.13,0
107,89.101,246.82,0
108,93.421,255.9,0
109,98.409,264.75,0
110,102.99,274.1,0
111,108.28,283.02,0
112,111.1,293.02,0
113,116.27,303.68,0
114,114.78,321.22,0
115,125.45,322.56,0
116,135.49,323.39,0
117,146.18,324.68,0
118,156.72,325.26,0
119,167.7,325.64,0
120,177.68,326.9,0
121,187.72,326.42,0
122,199.86,329.79,0
123,198.58,74.963,0
124,188.92,71.874,0
125,178.25,71.515,0
126,168.23,70.704,0
127,157.6,70.098,0
128,147.6,68.769,0
129,136.59,67.53,0
130,129.97,76.976,0
131,123.92,85.09,0
132,119.09,94.326,0
133,112.15,101.6,0
134,106.6,110.54,0
135,100.59,119.79,0
136,95.156,128.25,0
137,88.145,135.45,0
138,82.598,145.21,0
139,77.293,153.75,0
140,71.479,161.95,0
141,65.024,171.52,0
142,58.146,179.54,0
143,52.594,187.92,0
144,56.492,197.6,0
145,60.763,207.12,0
146,66.068,216.71,0
147,70.996,226.52,0
148,74.783,235.99,0
149,79.14,245.41,0
150,82.577,255.18,0
151,88.094,264.59,0
152,92.941,273.71,0
153,96.739,283.03,0
154,100.87,293.15,0
155,106.1,301.74,0
156,110.22,311.71,0
157,108.66,330.56,0
158,119.31,331.04,0
159,129.5,332.12,0
160,139.7,332.64,0
161,149.9,334.02,0
162,161.22,334.25,0
163,171.64,335.3,0
164,181.6,336.64,0
165,191.69,336.28,0
166,195.95,63.325,0
167,184.96,62.061,0
168,174.91,62.019,0
169,164.07,61.55,0
170,153.42,59.992,0
171,142.23,59.209,0
172,131.97,58.589,0
173,125.36,67.691,0
174,119.49,75.843,0
175,113.63,84.026,0
176,108.07,92.413,0
177,102.09,101.56,0
178,96.278,109.83,0
179,90.512,118.34,0
180,84.082,126.26,0
181,78.027,135.49,0
182,72.575,143.93,0
183,66.402,152.7,0
184,60.241,161.72,0
185,54.051,169.98,0
186,48.15,178.46,0
187,42.099,187.27,0
188,46.446,196.52,0
189,50.746,206.26,0
190,56.021,216.37,0
191,59.74,225.71,0
192,64.329,234.89,0
193,68.358,244.1,0
194,72.729,253.16,0
195,77.506,263.88,0
196,82.437,273.11,0
197,86.696,282.61,0
198,90.792,292.3,0
199,94.829,301.51,0
200,100.25,309.98,0
201,104.52,321.4,0
202,102.15,339.07,0
203,113.13,339.8,0
204,123.95,340.51,0
205,134.22,341.93,0
206,144.59,342.76,0
207,154.81,342.89,0
208,164.86,343.62,0
209,175.04,344.87,0
210,185.02,346.09,0
211,195.06,345.76,0
212,191.29,54.243,0
213,180.62,52.994,0
214,170.5,52.885,0
215,159.72,51.506,0
216,149.38,50.701,0
217,139.19,49.599,0
218,129.07,48.956,0
219,122.16,56.295,0
220,115.42,65.591,0
221,109.54,74.405,0
222,103.6,83.415,0
223,98.027,91.907,0
224,91.828,100.82,0
225,86.234,109.22,0
226,79.96,117.07,0
227,74.03,126.26,0
228,67.986,134.92,0
229,61.902,143.14,0
230,55.371,151.96,0
231,49.281,160.31,0
232,43.684,169.16,0
