5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,79,271,79,271,271,79,271
1,119.12,241.38,0
2,130.44,243.64,0
3,152.72,246.74,0
4,155.5,98.721,0
5,145.24,95.927,0
6,138.5,103.38,0
7,123.74,120.81,0
8,98.384,153.71,0
9,91.625,161.18,0
10,93.301,171.21,0
11,101.72,192,0
12,114.82,231.26,0
13,112.63,249.06,0
14,123.58,251.12,0
15,133.53,253.2,0
16,145.65,255.19,0
17,155.53,257.06,0
18,165.52,258.16,0
19,172.08,92.617,0
20,161.86,90.642,0
21,151.98,88.331,0
22,142.03,86.379,0
23,134.3,93.996,0
24,128.35,102.29,0
25,119.88,110.84,0
26,113.78,119.43,0
27,107.39,127.18,0
28,101.18,135.53,0
29,95.533,143.85,0
30,88.566,151.55,0
31,81.56,159.83,0
32,83.36,169.72,0
33,87.673,179.76,0
34,90.755,189.79,0
35,94.59,199.09,0
36,98.222,209.18,0
37,103.35,217.82,0
38,105.44,227.66,0
39,109.21,239.61,0
40,106.67,257.15,0
41,116.92,258.7,0
42,126.78,260.65,0
43,138.74,262.49,0
44,148.74,264.8,0
45,158.63,266.62,0
46,170.07,267.12,0
47,171.67,82.571,0
48,159.06,80.421,0
49,149.19,78.507,0
50,138.26,77.011,0
51,130.97,84.458,0
52,124.29,93.088,0
53,118.03,100.96,0
54,109.97,109.12,0
55,103.97,117.19,0
56,97.471,125.56,0
57,91.251,133.93,0
58,85.019,141.89,0
59,78.603,150.23,0
60,71.358,157.26,0
61,73.078,167.16,0
62,77.356,178.21,0
63,80.943,187.6,0
64,84.274,197.48,0
65,88.253,207.88,0
66,91.986,217.93,0
67,95.386,227.38,0
68,99.534,236.9,0
69,102.7,247.27,0
70,98.638,265.06,0
71,110.27,266.53,0
72,120.25,268.68,0
73,131.46,269.55,0
74,141.7,272.09,0
75,151.98,274.32,0
76,163.28,275.74,0
77,173.18,277.51,0
78,165.23,72.485,0
79,155.24,70.416,0
80,144.98,69.376,0
81,134.48,66.988,0
82,127.7,74.951,0
83,120.39,83.568,0
84,114.35,91.601,0
85,107.73,99.166,0
86,99.604,107.48,0
87,93.971,115.84,0
88,87.193,123.9,0
89,80.708,131.58,0
90,74.27,139.56,0
91,67.993,147.41,0
92,59.646,155.54,0
93,63.218,164.94,0
94,67.035,175.75,0
95,70.482,185.65,0
96,74.214,195.07,0
97,78.26,205.66,0
98,81.13,215.29,0
99,85.061,225.54,0
100,88.724,235.02,0
101,91.564,244.73,0
102,95.607,254.97,0
103,92.873,273.29,0
104,103.54,274.05,0
105,113.35,276.27,0
106,124.4,277.84,0
107,134.82,279.42,0
108,144.87,281.72,0
109,155.72,284.17,0
110,167.16,285.56,0
111,172.08,64.849,0
112,162.22,62.883,0
113,152.39,60.748,0
114,142.35,59.346,0
115,130.88,57.602,0
116,124.41,65.454,0
117,117.66,73.763,0
118,110.38,81.842,0
119,103.96,89.743,0
120,97.444,97.547,0
121,89.875,104.95,0
122,83.979,113.9,0
123,77.245,122.14,0
124,70.761,130.13,0
125,64.275,137.9,0
126,57.392,145.74,0
127,49.575,154.14,0
128,53.262,163.52,0
129,57.105,174.18,0
130,60.08,184.12,0
131,63.924,194.21,0
132,68.405,203.27,0
133,70.712,213.48,0
134,75.201,223.43,0
135,78.311,232.99,0
136,81.645,243.1,0
137,85.427,252.76,0
138,88.697,262.76,0
139,86.252,281.52,0
140,96.522,282.66,0
141,106.42,284.39,0
142,117.63,285.36,0
143,127.53,287.39,0
144,138.12,289.18,0
145,148.02,292.1,0
146,159.1,293.64,0
147,169.49,295.37,0
148,169.2,54.463,0
149,158.81,53.014,0
150,148.64,51.419,0
151,137.37,49.179,0
152,126.89,47.537,0
153,120.32,56.274,0
154,113.7,64.52,0
155,107.25,72.257,0
156,100.53,79.868,0
157,94.109,87.759,0
158,86.169,95.603,0
159,79.83,104.58,0
160,72.24,112.03,0
161,67.181,120.72,0
162,59.639,127.36,0
163,54.263,135.86,0
164,46.323,144.25,0
165,39.574,152.3,0
166,43.165,162.16,0
167,46.756,172.03,0
168,50.247,181.9,0
169,53.45,191.93,0
170,57.442,201.97,0
171,60.849,211.55,0
172,64.082,221.64,0
173,67.671,231.68,0
174,71.534,241.13,0
175,74.593,250.71,0
176,78.906,260.46,0
177,82.944,271,0
178,79.517,288.99,0
179,90.35,290.9,0
180,100.21,292.98,0
181,110.9,293.47,0
182,120.92,296.36,0
183,131.4,296.67,0
184,141.05,299.48,0
185,151.73,301.45,0
186,162.23,303.19,0
187,172.57,305.02,0
188,165.08,45.158,0
189,154.74,43.335,0
190,144.4,41.512,0
191,134.06,39.688,0
192,123.72,37.865,0
193,116.97,45.909,0
194,109.64,53.674,0
195,103.92,62.189,0
196,96.829,70.33,0
197,90.372,78.373,0
198,83.373,85.946,0
199,76.126,95.196,0
200,69.174,102.46,0
201,62.207,110.08,0
202,55.919,118.03,0
203,49.12,126.42,0
204,42.732,134.39,0
205,35.983,142.43,0
206,29.233,150.47,0
207,32.824,160.34,0
208,36.416,170.21,0
209,40.007,180.07,0
210,43.598,189.94,0
211,47.189,199.81,0
212,50.453,209.99,0
213,53.934,219.48,0
214,57.355,229.11,0
215,60.933,239.14,0
216,64.368,248.86,0
217,68.93,259.02,0
218,71.978,268.85,0
219,75.64,278.7,0
220,73.211,296.85,0
221,83.16,298.5,0
222,93.211,300.64,0
223,103.79,302.44,0
224,114.12,303.95,0
225,124.46,305.77,0
226,134.8,307.59,0
227,145.14,309.42,0
228,155.48,311.24,0
229,165.83,313.06,0
230,171.83,37.115,0
231,161.49,35.292,0
232,151.15,33.468,0
233,140.81,31.645,0
234,130.47,29.822,0
235,120.13,27.998,0
236,113.38,36.042,0
237,106.63,44.085,0
238,99.604,52.618,0
239,93.722,60.768,0
240,86.279,68.57,0
241,79.669,76.603,0
242,73.129,85.387,0
243,66.353,92.81,0
244,58.564,100.41,0
245,52.219,108.67,0
246,45.89,116.48,0
247,39.141,124.52,0
248,32.391,132.56,0
249,25.642,140.61,0
250,18.893,148.65,0
251,22.484,158.52,0
252,26.075,168.38,0
253,29.666,178.25,0
254,33.258,188.12,0
255,36.849,197.98,0
256,40.44,207.85,0
257,44.031,217.72,0
258,47.168,227.58,0
259,50.957,236.89,0
260,54.403,246.99,0
261,57.624,257.3,0
262,61.699,266.66,0
263,65.551,276.61,0
264,69.611,287.29,0
265,66.012,304.7,0
266,76.352,306.52,0
267,86.693,308.34,0
268,97.033,310.17,0
269,107.37,311.99,0
270,117.71,313.81,0
271,128.05,315.64,0
272,138.4,317.46,0
273,148.74,319.28,0
274,159.08,321.11,0
