5
152.5,47.5,347.5,47.5,347.5,452.5,152.5,452.5
1,248.99,249.93
2,243.86,258.58
3,245.56,240.48
4,238.98,249.03
5,237.95,267.2
6,248.28,268.32
7,241.13,230.97
8,235.1,239.57
9,228.97,248.16
10,233.52,257.69
11,231.93,275.8
12,242.39,276.72
13,247.15,222.37
14,236.69,221.45
15,230.66,230.05
16,224.64,238.65
17,218.62,247.25
18,223.06,256.77
19,227.49,266.29
20,225.91,284.4
21,236.37,285.32
22,246.83,286.23
23,242.71,212.85
24,232.19,212.02
25,226.23,220.54
26,220.2,229.14
27,214.18,237.74
28,208.16,246.34
29,212.6,255.86
30,217.03,265.37
31,221.47,274.89
32,219.89,293.01
33,230.35,293.92
34,240.81,294.84
35,248.54,204.57
36,237.96,203.79
37,227.81,202.42
38,221.79,211.02
39,215.77,219.62
40,209.74,228.22
41,203.72,236.82
42,197.7,245.42
43,202.14,254.94
44,206.57,264.46
45,211.01,273.97
46,215.45,283.49
47,213.86,301.61
48,224.32,302.52
49,234.78,303.44
50,245.24,304.35
51,243.69,195.53
52,233.79,193.81
53,223.38,192.9
54,217.35,201.5
55,211.33,210.1
56,205.31,218.71
57,199.28,227.31
58,193.26,235.91
59,187.24,244.51
60,191.68,254.03
61,196.11,263.54
62,200.55,273.06
63,204.99,282.57
64,209.43,292.09
65,207.84,310.21
66,218.3,311.12
67,228.76,312.04
68,238.99,312.93
69,249,313.82
70,238.71,185.01
71,228.68,184.25
72,218.67,183.36
73,212.92,191.99
74,206.89,200.59
75,200.87,209.19
76,194.85,217.79
77,188.82,226.39
78,182.8,234.99
79,176.78,243.59
80,181.22,253.11
81,185.65,262.63
82,190.09,272.14
83,194.53,281.66
84,198.97,291.18
85,203.4,300.69
86,201.82,318.81
87,212.28,319.72
88,222.74,320.64
89,233.2,321.55
90,243.66,322.47
91,245.88,176.62
92,235.36,175.53
93,224.96,174.79
94,214.5,173.87
95,208.48,182.47
96,202.45,191.07
97,196.43,199.67
98,190.41,208.27
99,184.39,216.88
100,178.36,225.48
101,172.34,234.08
102,166.32,242.68
103,170.76,252.2
104,175.19,261.71
105,179.63,271.23
106,184.07,280.74
107,188.51,290.26
108,192.94,299.78
109,197.38,309.29
110,195.8,327.41
111,206.26,328.33
