20,20,200,200,5
112.43,133.23,0.48477
124.21,138.48,0.79289
136.49,133.63,0.85723
137,120.5,0.7914
126.08,116,0.94382
116.32,122.94,0.4887
103.05,140.35,0.46798
114.49,144.96,0.55814
124.34,150.13,0.68337
133.78,144.49,0.50157
146.19,141.39,0.012042
146.86,127.15,0.90772
147.9,115.37,0.83609
134.38,108.78,0.59013
123.68,104.65,0.80036
115.19,111.33,0.77574
104.7,114.63,0.31462
104.02,126.67,0.70835
158.08,131.99,0.55971
158.39,119.79,0.73599
146.3,103.99,0.58845
137.09,94.785,0.4373
114.43,98.744,0.72553
99.658,102.52,0.50116
93.513,123.41,0.35123
90.881,134.09,0.35408
126.57,127.22,0.7855
110.04,154.9,0.48277
139.57,153.85,0.42861
102.96,165.98,0.86987
113.98,165.36,0.58281
125.59,161.07,0.41173
137.16,164.62,0.43397
147.33,164.51,0.77925
151.53,153.63,0.83305
156.97,143.4,0.46355
167.41,126.09,0.25538
157.04,108.39,0.50238
148.06,93.317,0.40585
124.63,93.693,0.20779
105.29,92.967,0.17627
94.016,112.13,0.46421
80.802,127.63,0.45033
93.095,145.02,0.35191
99.403,154.22,0.6489
95.798,176.21,0.81898
108.17,175.58,0.9812
119.09,175.56,0.92861
129.38,174.72,0.79491
140.43,175.44,0.92646
151.8,176.4,0.88666
157.73,165.8,0.92477
162.6,155.2,0.9043
167.68,145.84,0.84696
173.19,136.32,0.84043
179.72,127.13,0.98313
174.88,117.73,0.764
167.9,109.18,0.7852
162.59,98.787,0.51047
158.28,89.17,0.62121
153.12,79.816,0.86363
141.88,83.02,0.85905
130.77,83.997,0.93694
118.95,83.575,0.53027
108.61,81.524,0.69495
98.009,81.251,0.89184
94.361,91.724,0.78884
87.069,100.73,0.77374
83.343,110.62,0.3765
75.425,118.2,0.72994
69.619,128.47,0.93824
75.229,137.82,0.78936
81.792,146.62,0.76024
88.62,155.18,0.74948
92.689,165.83,0.86832
90.24,185.64,0.96152
101.93,185.19,0.96809
113.44,185.24,0.99769
123.89,185.28,0.96187
134.65,184.53,0.84875
145.57,185.86,0.84794
157.82,185.47,0.99377
163.29,175.79,0.97409
168.62,165.72,0.97743
173.59,155.47,0.98494
178.75,146.01,0.98901
184.64,136.63,0.9722
191.53,127.19,0.95632
186.02,118.03,0.97571
180.1,108.42,0.94075
173.57,99.602,0.88963
169.21,89.53,0.98856
164.06,78.59,0.80903
157.7,68.459,0.87508
146.89,70.734,0.92865
135.71,72.431,0.93102
124.61,74.061,0.77634
113.65,72.02,0.91088
102.83,71.471,0.95211
92.026,70.444,0.92406
87.44,80.731,0.94306
80.792,90.808,0.94042
74.344,99.243,0.85284
69.022,109,0.91408
64.373,119.01,0.91531
57.821,127.84,0.94062
62.768,137.69,0.94041
68.257,146.87,0.86631
74.907,155.21,0.7917
81.722,163.84,0.60967
84.897,175.15,0.80529
85.078,195.32,0.9955
96.926,195.2,0.90607
107.72,194.58,0.98051
118.71,195.03,0.95233
130.72,195.48,0.87881
141.25,195.88,0.94198
152.46,194.93,0.91833
164.05,195.87,0.94695
168.77,185.25,0.95739
174.92,174.63,0.88841
179.63,164.92,0.97446
184.52,155.16,0.97251
190.38,146.08,0.99184
196.13,136.68,0.97856
202.94,126.83,0.93564
197.41,118.12,0.97179
191.85,108.81,0.96298
186.1,99.367,0.96041
180.21,90.491,0.88976
175.14,80.804,0.79487
168.59,68.697,0.88556
163.43,59.114,0.96928
152.08,59.453,0.96279
141.08,60.77,0.88753
129.61,61.826,0.85131
119.12,62.58,0.9534
108,61.898,0.93006
96.743,60.37,0.9228
85.746,60.128,0.9577
81.07,70.688,0.95488
76.402,80.649,0.88254
69.463,89.411,0.89876
63.408,99.028,0.99122
57.971,108.59,0.97541
51.537,118.47,0.96824
45.558,128.07,0.95587
52.223,136.94,0.9075
